Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,1,,,
p044,F05,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,MY16,1,,,
p044,F06,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,1,,,
p044,F08,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,1,,,
p044,F09,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,1,,,
p044,F10,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,1,,,
p044,F11,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,MY16,1,,,
p044,F12,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,1,,,
p044,G01,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,1,,,
p044,G02,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,1,,,
p044,G03,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,1,,,
p044,G04,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,1,,,
p044,G05,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,MY16,1,,,
p044,G06,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,1,,,
p044,G08,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,1,,,
p044,G09,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,1,,,
p044,G10,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,1,,,
p044,G11,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,MY16,1,,,
p044,G12,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,1,,,
p044,H01,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,1,,,
p044,H02,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,1,,,
p044,H03,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,1,,,
p044,H04,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,1,,,
p044,H05,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,MY16,1,,,
p044,H06,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,1,,,
p044,H08,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,1,,,
p044,H09,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,1,,,
p044,H10,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,1,,,
p044,H11,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,MY16,1,,,
p044,H12,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,1,,,
p045,A01,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,2,,,
p045,A02,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,2,,,
p045,A03,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,2,,,
p045,A04,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,2,,,
p045,A05,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,2,,,
p045,A06,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,2,,,
p045,A07,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,2,,,
p045,A09,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,2,,,
p045,A10,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,2,,,
p045,A11,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,2,,,
p045,A12,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,2,,,
p045,B01,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,2,,,
p045,B02,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,2,,,
p045,B03,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,2,,,
p045,B04,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,2,,,
p045,B05,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,2,,,
p045,B06,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,2,,,
p045,B07,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,2,,,
p045,B09,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,2,,,
p045,B10,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,2,,,
p045,B11,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,2,,,
p045,B12,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,2,,,
p045,C01,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,2,,,
p045,C02,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,2,,,
p045,C03,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,2,,,
p045,C04,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,2,,,
p045,C05,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,2,,,
p045,C06,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,2,,,
p045,C07,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,2,,,
p045,C09,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,2,,,
p045,C10,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,2,,,
p045,C11,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,2,,,
p045,C12,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,2,,,
p045,D01,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,2,,,
p045,D02,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,2,,,
p045,D03,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,2,,,
p045,D04,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,2,,,
p045,D05,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,2,,,
p045,D06,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,2,,,
p045,D07,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,2,,,
p045,D09,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,2,,,
p045,D10,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,2,,,
p045,D11,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,2,,,
p045,D12,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,2,,,
p045,E01,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,2,,,
p045,E02,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,MY16,2,,,
p045,E03,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,2,,,
p045,E04,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,2,,,
p045,E05,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,2,,,
p045,E06,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,2,,,
p045,E07,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,2,,,
p045,E09,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,2,,,
p045,E10,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,2,,,
p045,E11,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,2,,,
p045,E12,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,2,,,
p045,F01,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,2,,,
p045,F02,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,MY16,2,,,
p045,F03,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,2,,,
p045,F04,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,2,,,
p045,F05,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,2,,,
p045,F06,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,2,,,
p045,F07,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,2,,,
p045,F09,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,2,,,
p045,F10,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,2,,,
p045,F11,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,2,,,
p045,F12,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,2,,,
p045,G01,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,2,,,
p045,G02,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,MY16,2,,,
p045,G03,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,2,,,
p045,G04,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,2,,,
p045,G05,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,2,,,
p045,G06,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,2,,,
p045,G07,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,2,,,
p045,G09,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,2,,,
p045,G10,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,2,,,
p045,G11,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,2,,,
p045,G12,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,2,,,
p045,H01,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,2,,,
p045,H02,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,MY16,2,,,
p045,H03,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,2,,,
p045,H04,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,2,,,
p045,H05,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,2,,,
p045,H06,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,2,,,
p045,H07,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,2,,,
p045,H09,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,2,,,
p045,H10,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,2,,,
p045,H11,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,2,,,
p045,H12,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,2,,,
p046,A01,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,2,,,
p046,A02,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,2,,,
p046,A03,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,2,,,
p046,A04,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,2,,,
p046,A05,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,2,,,
p046,A06,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,2,,,
p046,A10,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,2,,,
p046,A11,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,2,,,
p046,A12,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,2,,,
p046,B01,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,2,,,
p046,B02,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,2,,,
p046,B03,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,2,,,
p046,B04,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,2,,,
p046,B05,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,2,,,
p046,B06,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,2,,,
p046,B10,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,2,,,
p046,B11,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,2,,,
p046,B12,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,2,,,
p046,C01,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,2,,,
p046,C02,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,2,,,
p046,C03,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,2,,,
p046,C04,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,2,,,
p046,C05,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,2,,,
p046,C06,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,2,,,
p046,C10,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,2,,,
p046,C11,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,2,,,
p046,C12,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,2,,,
p046,D01,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,2,,,
p046,D02,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,2,,,
p046,D03,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,2,,,
p046,D04,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,2,,,
p046,D05,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,2,,,
p046,D06,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,2,,,
p046,D10,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,2,,,
p046,D11,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,2,,,
p046,D12,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,2,,,
p046,E01,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,2,,,
p046,E02,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,MY16,2,,,
p046,E03,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,2,,,
p046,E04,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,2,,,
p046,E05,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,2,,,
p046,E06,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,2,,,
p046,E10,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,2,,,
p046,E11,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,2,,,
p046,E12,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,2,,,
p046,F01,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,2,,,
p046,F02,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,MY16,2,,,
p046,F03,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,2,,,
p046,F04,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,2,,,
p046,F05,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,2,,,
p046,F06,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,2,,,
p046,F10,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,2,,,
p046,F11,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,2,,,
p046,F12,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,2,,,
p046,G01,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,2,,,
p046,G02,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,MY16,2,,,
p046,G03,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,2,,,
p046,G04,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,2,,,
p046,G05,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,2,,,
p046,G06,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,2,,,
p046,G10,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,2,,,
p046,G11,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,2,,,
p046,G12,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,2,,,
p046,H01,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,2,,,
p046,H02,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,MY16,2,,,
p046,H03,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,2,,,
p046,H04,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,2,,,
p046,H05,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,2,,,
p046,H06,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,2,,,
p046,H10,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,2,,,
p046,H11,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,2,,,
p046,H12,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,2,,,
p047,A01,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,3,,,
p047,A02,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,3,,,
p047,A03,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,3,,,
p047,A04,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,3,,,
p047,A05,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,3,,,
p047,A06,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,3,,,
p047,A07,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,3,,,
p047,A08,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,3,,,
p047,A10,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,3,,,
p047,A11,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,3,,,
p047,A12,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,3,,,
p047,B01,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,3,,,
p047,B02,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,3,,,
p047,B03,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,3,,,
p047,B04,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,3,,,
p047,B05,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,3,,,
p047,B06,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,3,,,
p047,B07,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,3,,,
p047,B08,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,3,,,
p047,B10,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,3,,,
p047,B11,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,3,,,
p047,B12,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,3,,,
p047,C01,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,3,,,
p047,C02,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,3,,,
p047,C03,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,3,,,
p047,C04,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,3,,,
p047,C05,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,3,,,
p047,C06,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,3,,,
p047,C07,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,3,,,
p047,C08,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,3,,,
p047,C10,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,3,,,
p047,C11,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,3,,,
p047,C12,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,3,,,
p047,D01,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,3,,,
p047,D02,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,3,,,
p047,D03,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,3,,,
p047,D04,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,3,,,
p047,D05,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,3,,,
p047,D06,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,3,,,
p047,D07,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,3,,,
p047,D08,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,3,,,
p047,D10,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,3,,,
